name,genre,score,director,star,budget_x,gross_x,director_name,actor_2_name,gross_y,genres,actor_1_name,movie_title,budget_y,imdb_score,Director,Actors,Total_Gross,main_genre,budget,id,imdb_id,original_language,original_title,revenue
Addicted,Drama,5.1,Bille Woodruff,Sharon Leal,5000000.0,17534314.0,Bille Woodruff,Cameron Mills,17382982.0,Drama|Thriller,Boris Kodjoe,Addicted,5000000.0,5.2,,,,,,,,,,
The Water Diviner,Drama,7.0,Russell Crowe,Russell Crowe,22500000.0,38176317.0,Russell Crowe,Ryan Corr,4190530.0,Drama|War,Cem Yilmaz,The Water Diviner,22500000.0,7.1,,,,,,,,,,
Selma,Biography,7.5,Ava DuVernay,David Oyelowo,20000000.0,66787908.0,Ava DuVernay,Tom Wilkinson,52066000.0,Biography|Drama|History,David Oyelowo,Selma,20000000.0,7.5,,,,,,,,,,
Veronica Mars,Crime,6.8,Rob Thomas,Kristen Bell,6000000.0,3485383.0,,Jason Dohring,,Crime|Drama|Mystery,Francis Capra,Veronica Mars,,8.4,,,,,,,,,,
Million Dollar Arm,Biography,7.0,Craig Gillespie,Jon Hamm,25000000.0,38483455.0,Craig Gillespie,Suraj Sharma,36447959.0,Biography|Drama|Sport,Jon Hamm,Million Dollar Arm,25000000.0,7.0,,,,,,,,,,
Jersey Boys,Biography,6.8,Clint Eastwood,John Lloyd Young,40000000.0,67647013.0,Clint Eastwood,Steve Schirripa,47034272.0,Biography|Drama|Music|Musical,Johnny Cannizzaro,Jersey Boys,40000000.0,6.9,,,,,,,,,,
Draft Day,Drama,6.8,Ivan Reitman,Kevin Costner,25000000.0,29824199.0,Ivan Reitman,Chi McBride,28831145.0,Drama|Sport,Jennifer Garner,Draft Day,25000000.0,6.8,,,,,,,,,,
And So It Goes,Comedy,5.8,Rob Reiner,Michael Douglas,18000000.0,25419147.0,Rob Reiner,Annie Parisse,15155772.0,Comedy|Drama|Romance,Yaya DaCosta,And So It Goes,18000000.0,5.7,,,,,,,,,,
A Haunted House 2,Comedy,4.7,Michael Tiddes,Marlon Wayans,4000000.0,25358716.0,Michael Tiddes,Essence Atkins,17314483.0,Comedy|Fantasy,Ashley Rickards,A Haunted House 2,4000000.0,4.7,,,,,,,,,,
The Gambler,Crime,6.1,Rupert Wyatt,Mark Wahlberg,25000000.0,39280992.0,Rupert Wyatt,Cjon Saulsberry,33631221.0,Crime|Drama|Thriller,George Kennedy,The Gambler,25000000.0,6.0,,,,,,,,,,
"I, Frankenstein",Action,5.1,Stuart Beattie,Aaron Eckhart,65000000.0,76801179.0,Stuart Beattie,Kevin Grevioux,19059018.0,Action|Fantasy|Sci-Fi|Thriller,Caitlin Stasey,"I, Frankenstein",65000000.0,5.1,,,,,,,,,,
Muppets Most Wanted,Adventure,6.4,James Bobin,Ricky Gervais,50000000.0,80383113.0,James Bobin,Tina Fey,51178893.0,Adventure|Comedy|Crime|Family|Musical,Ty Burrell,Muppets Most Wanted,50000000.0,6.4,,,,,,,,,,
Left Behind,Action,3.1,Vic Armstrong,Nicolas Cage,16000000.0,27405896.0,Vic Armstrong,Lea Thompson,13998282.0,Action|Drama|Fantasy|Mystery|Thriller,Nicolas Cage,Left Behind,16000000.0,3.1,,,,,,,,,,
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Comedy,6.2,Miguel Arteta,Steve Carell,28000000.0,100654149.0,Miguel Arteta,Steve Carell,66950483.0,Comedy|Family,Bella Thorne,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000.0,6.2,,,,,,,,,,
St. Vincent,Comedy,7.2,Theodore Melfi,Bill Murray,13000000.0,54837234.0,Theodore Melfi,Naomi Watts,44134898.0,Comedy|Drama,Bill Murray,St. Vincent,13000000.0,7.3,,,,,,,,,,
The Legend of Hercules,Action,4.2,Renny Harlin,Kellan Lutz,70000000.0,61279452.0,Renny Harlin,Luke Newberry,18821279.0,Action|Adventure|Fantasy,Roxanne McKee,The Legend of Hercules,70000000.0,4.2,,,,,,,,,,
Kill the Messenger,Biography,6.9,Michael Cuesta,Jeremy Renner,,5218973.0,Michael Cuesta,Paz Vega,2445646.0,Biography|Crime|Drama|Mystery|Thriller,Jeremy Renner,Kill the Messenger,5000000.0,7.0,,,,,,,,,,
Winter's Tale,Drama,6.2,Akiva Goldsman,Colin Farrell,60000000.0,30800231.0,Akiva Goldsman,William Hurt,22451.0,Drama|Fantasy|Mystery|Romance,Matt Bomer,Winter's Tale,60000000.0,6.2,,,,,,,,,,
Mr. Peabody & Sherman,Animation,6.8,Rob Minkoff,Ty Burrell,145000000.0,275698039.0,Rob Minkoff,Zach Callison,111505642.0,Adventure|Animation|Comedy|Family|Sci-Fi,Ty Burrell,Mr. Peabody & Sherman,145000000.0,6.9,,,,,,,,,,
Tammy,Comedy,4.9,Ben Falcone,Melissa McCarthy,20000000.0,100375432.0,Ben Falcone,Mark Duplass,84518155.0,Comedy,Gary Cole,Tammy,20000000.0,4.9,,,,,,,,,,
Wish I Was Here,Comedy,6.7,Zach Braff,Zach Braff,6000000.0,5670776.0,Zach Braff,Josh Gad,3588432.0,Comedy|Drama,Jim Parsons,Wish I Was Here,6000000.0,6.7,,,,,,,,,,
Get on Up,Biography,6.9,Tate Taylor,Chadwick Boseman,30000000.0,33448971.0,Tate Taylor,Josh Hopkins,30513940.0,Biography|Drama|Music,Tika Sumpter,Get on Up,30000000.0,6.9,,,,,,,,,,
Ouija,Horror,4.5,Stiles White,Olivia Cooke,5000000.0,103687316.0,Stiles White,Shelley Hennig,50820940.0,Fantasy|Horror,Lin Shaye,Ouija,5000000.0,4.4,,,,,,,,,,
Heaven Is for Real,Biography,5.8,Randall Wallace,Greg Kinnear,12000000.0,101982712.0,Randall Wallace,Connor Corum,91443253.0,Biography|Drama,Jacob Vargas,Heaven Is for Real,12000000.0,5.8,,,,,,,,,,
While We're Young,Comedy,6.3,Noah Baumbach,Ben Stiller,10000000.0,18117839.0,Noah Baumbach,Maria Dizzia,7574066.0,Comedy|Drama,Naomi Watts,While We're Young,10000000.0,6.3,,,,,,,,,,
Think Like a Man Too,Comedy,5.8,Tim Story,Kevin Hart,24000000.0,70181428.0,Tim Story,Regina Hall,65182182.0,Comedy|Romance,Romany Malco,Think Like a Man Too,24000000.0,5.7,,,,,,,,,,
Top Five,Comedy,6.4,Chris Rock,Chris Rock,12000000.0,26117471.0,Chris Rock,Romany Malco,25277561.0,Comedy|Romance,Rosario Dawson,Top Five,12000000.0,6.5,,,,,,,,,,
Black or White,Drama,6.6,Mike Binder,Kevin Costner,9000000.0,21833967.0,Mike Binder,Gillian Jacobs,21569041.0,Drama,Jennifer Ehle,Black or White,9000000.0,6.6,,,,,,,,,,
Mad Max: Fury Road,Action,8.1,George Miller,Tom Hardy,150000000.0,375658750.0,George Miller,Charlize Theron,153629485.0,Action|Adventure|Sci-Fi|Thriller,Tom Hardy,Mad Max: Fury Road,150000000.0,8.1,,,,,,,,,,
Avengers: Age of Ultron,Action,7.3,Joss Whedon,Robert Downey Jr.,250000000.0,1402809540.0,Joss Whedon,Robert Downey Jr.,458991599.0,Action|Adventure|Sci-Fi,Chris Hemsworth,Avengers: Age of Ultron,250000000.0,7.5,,,,,,,,,,
