name,genre,score,director,budget_x,gross_x,actor_2_name,gross_y,actor_1_name,budget_y,gross,budget
13 Going on 30,Comedy,6.2,Gary Winick,37000000.0,96455697.0,Judy Greer,56044241.0,Jennifer Garner,37000000.0,96455697.0,37000000.0
Shrek 2,Animation,7.2,Andrew Adamson,150000000.0,928760770.0,Jennifer Saunders,436471036.0,Rupert Everett,150000000.0,928760770.0,150000000.0
The Bourne Supremacy,Action,7.7,Paul Greengrass,75000000.0,290835269.0,Joan Allen,176049130.0,Matt Damon,75000000.0,290835269.0,75000000.0
Dawn of the Dead,Action,7.3,Zack Snyder,26000000.0,102278712.0,Kevin Zegers,58885635.0,Ty Burrell,26000000.0,102278712.0,26000000.0
The Passion of the Christ,Drama,7.2,Mel Gibson,30000000.0,612054506.0,Maia Morgenstern,499263.0,Christo Jivkov,30000000.0,612054506.0,30000000.0
Resident Evil: Apocalypse,Action,6.2,Alexander Witt,45000000.0,129342769.0,Thomas Kretschmann,50740078.0,Milla Jovovich,45000000.0,129342769.0,45000000.0
Hellboy,Action,6.8,Guillermo del Toro,66000000.0,99378985.0,Rupert Evans,59035104.0,James Babson,66000000.0,99378985.0,66000000.0
Anchorman: The Legend of Ron Burgundy,Comedy,7.2,Adam McKay,26000000.0,90709367.0,Will Ferrell,84136909.0,Darcy Donavan,26000000.0,90709367.0,26000000.0
Walking Tall,Action,6.3,Kevin Bray,46000000.0,57223890.0,Ashley Scott,45860039.0,Dwayne Johnson,56000000.0,57223890.0,56000000.0
The Life Aquatic with Steve Zissou,Action,7.3,Wes Anderson,50000000.0,34809623.0,Anjelica Huston,24006726.0,Bill Murray,50000000.0,34809623.0,50000000.0
The Machinist,Drama,7.7,Brad Anderson,5000000.0,8203235.0,Jennifer Jason Leigh,1082044.0,Christian Bale,5000000.0,8203235.0,5000000.0
Closer,Drama,7.2,Mike Nichols,27000000.0,115505027.0,Julia Roberts,33987757.0,Natalie Portman,27000000.0,115505027.0,27000000.0
National Treasure,Action,6.9,Jon Turteltaub,100000000.0,347512318.0,Armando Riesco,173005002.0,Nicolas Cage,100000000.0,347512318.0,100000000.0
Alexander,Action,5.6,Oliver Stone,155000000.0,167298192.0,Angelina Jolie Pitt,34293771.0,Anthony Hopkins,155000000.0,167298192.0,155000000.0
The Chronicles of Riddick,Action,6.7,David Twohy,105000000.0,115900534.0,Alexa Davalos,57637485.0,Vin Diesel,105000000.0,115900534.0,105000000.0
The Manchurian Candidate,Drama,6.6,Jonathan Demme,80000000.0,96105910.0,Dorian Missick,65948711.0,Denzel Washington,80000000.0,96105910.0,80000000.0
Ocean's Twelve,Crime,6.5,Steven Soderbergh,110000000.0,362744280.0,Julia Roberts,125531634.0,Brad Pitt,110000000.0,362744280.0,110000000.0
Harold & Kumar Go to White Castle,Adventure,7.0,Danny Leiner,9000000.0,23936908.0,Fred Willard,18225165.0,Ethan Embry,9000000.0,23936908.0,9000000.0
Blade: Trinity,Action,5.8,David S. Goyer,65000000.0,131977904.0,Natasha Lyonne,52397389.0,Ryan Reynolds,65000000.0,131977904.0,65000000.0
Meet the Fockers,Comedy,6.3,Jay Roach,80000000.0,522657936.0,Blythe Danner,279167575.0,Robert De Niro,80000000.0,522657936.0,80000000.0
Sideways,Comedy,7.5,Alexander Payne,16000000.0,109706931.0,Patrick Gallagher,71502303.0,Virginia Madsen,12000000.0,109706931.0,12000000.0
Starsky & Hutch,Comedy,6.1,Todd Phillips,60000000.0,170268750.0,Carmen Electra,88200225.0,Snoop Dogg,60000000.0,170268750.0,60000000.0
Shark Tale,Animation,6.0,Bibo Bergeron,75000000.0,374583879.0,Martin Scorsese,160762022.0,Robert De Niro,75000000.0,374583879.0,75000000.0
Before Sunset,Drama,8.1,Richard Linklater,2700000.0,15936507.0,Albert Delpy,5792822.0,Vernon Dobtcheff,2700000.0,15936507.0,2700000.0
Ella Enchanted,Comedy,6.3,Tommy O'Haver,31000000.0,27388767.0,Steve Coogan,22913677.0,Anne Hathaway,35000000.0,27388767.0,35000000.0
Primer,Drama,6.9,Shane Carruth,7000.0,545436.0,David Sullivan,424760.0,Shane Carruth,7000.0,545436.0,7000.0
